country,year,gdp,co2,coal_co2,oil_co2,gas_co2,cement_co2,flaring_co2,co2_per_capita,co2_per_gdp,share_global_co2,methane_per_capita,nitrous_oxide_per_capita,total_ghg_excluding_lucf,total_ghg,temperature_change_from_co2
Syria,2015,63295275008.0,28.603,0.004,19.0,7.974,0.646,0.979,1.473,0.452,0.081,0.652,0.208,38.797,44.892,0.001
Syria,2016,59731472384.0,26.947,0.004,18.393,6.954,0.856,0.74,1.404,0.451,0.076,0.639,0.204,36.887,42.728,0.001
Syria,2017,59296817152.0,31.591,0.004,21.745,6.863,0.74,2.238,1.643,0.533,0.088,0.61,0.185,41.546,46.398,0.001
Syria,2018,60171976704.0,29.376,0.004,20.457,6.825,0.751,1.339,1.5,0.488,0.08,0.513,0.184,37.763,42.159,0.001
Syria,2019,62427095040.0,27.402,0.004,18.331,6.548,0.768,1.751,1.346,0.439,0.074,0.488,0.197,35.48,40.659,0.001
Syria,2020,55872249856.0,26.313,0.004,17.884,5.749,0.838,1.838,1.25,0.471,0.075,0.472,0.193,34.064,39.691,0.001
Syria,2021,54251958272.0,26.034,0.004,17.083,6.118,0.873,1.957,1.204,0.48,0.07,0.442,0.18,33.423,38.82,0.001
Syria,2022,52353138688.0,25.314,0.005,16.526,5.907,0.873,2.003,1.127,0.484,0.068,0.413,0.176,32.532,38.009,0.001
Taiwan,2000,591153922048.0,226.934,104.155,98.384,13.908,8.824,0.0,10.161,0.384,0.89,0.638,0.179,240.779,245.177,0.002
Taiwan,2001,582366330880.0,231.431,110.988,94.737,15.731,9.086,0.0,10.31,0.397,0.9,0.679,0.194,246.662,251.027,0.002
Taiwan,2002,612808785920.0,238.567,119.439,90.987,17.492,9.774,0.0,10.572,0.389,0.908,0.674,0.253,254.132,259.5,0.002
Taiwan,2003,636240068608.0,249.129,129.246,91.148,18.393,9.313,0.0,10.992,0.392,0.9,0.681,0.239,265.05,269.988,0.002
Taiwan,2004,675272458240.0,259.367,134.814,92.36,21.502,9.546,0.0,11.403,0.384,0.906,0.693,0.239,275.775,280.57,0.002
Taiwan,2005,709314019328.0,266.888,137.865,95.416,22.35,9.977,0.0,11.693,0.376,0.901,0.702,0.232,283.36,288.219,0.002
Taiwan,2006,745966010368.0,276.536,145.391,96.566,23.566,9.812,0.0,12.068,0.371,0.903,0.702,0.255,293.579,298.482,0.002
Taiwan,2007,791900585984.0,280.076,154.615,90.079,25.013,9.484,0.0,12.174,0.354,0.888,0.739,0.256,298.121,302.97,0.002
Taiwan,2008,794389643264.0,266.885,148.804,81.856,26.936,8.504,0.0,11.56,0.336,0.832,0.722,0.239,284.445,289.051,0.003
Taiwan,2009,779014504448.0,253.033,140.933,77.525,26.107,7.865,0.0,10.923,0.325,0.802,0.73,0.23,270.724,275.265,0.003
Taiwan,2010,859487535104.0,270.715,151.222,78.161,32.716,8.105,0.0,11.657,0.315,0.812,0.736,0.244,289.061,293.494,0.003
Taiwan,2011,888546852864.0,276.774,154.588,76.34,36.27,8.512,0.0,11.892,0.311,0.802,0.724,0.236,294.649,299.126,0.003
Taiwan,2012,908290359296.0,273.282,152.382,73.151,38.416,7.996,0.0,11.706,0.301,0.781,0.732,0.239,291.409,295.947,0.003
Taiwan,2013,930852306944.0,274.576,154.454,72.223,38.032,8.03,0.0,11.726,0.295,0.778,0.748,0.231,293.051,297.523,0.003
Taiwan,2014,974779252736.0,276.96,155.357,72.751,40.124,7.088,0.0,11.799,0.284,0.781,0.757,0.227,295.628,300.05,0.003
Taiwan,2015,989069508608.0,276.263,152.682,71.719,43.517,6.313,0.0,11.741,0.279,0.78,0.756,0.225,295.109,299.357,0.003
Taiwan,2016,1010482872320.0,280.188,152.786,75.327,44.967,5.395,0.0,11.879,0.277,0.791,0.764,0.229,299.266,303.617,0.004
Taiwan,2017,1043939917824.0,285.73,156.004,73.938,49.526,5.357,0.0,12.09,0.274,0.794,0.759,0.236,304.961,309.262,0.004
Taiwan,2018,1073034559488.0,283.897,152.322,73.364,51.808,5.378,0.0,11.999,0.265,0.773,0.769,0.24,303.467,307.758,0.004
Taiwan,2019,1105912397824.0,274.445,148.311,69.589,50.045,5.508,0.0,11.593,0.248,0.74,0.772,0.242,294.181,298.446,0.004
Taiwan,2020,1143369498624.0,272.202,144.005,65.372,56.322,5.673,0.0,11.503,0.238,0.775,0.76,0.254,291.912,296.195,0.004
Taiwan,2021,1218008711168.0,283.571,162.154,56.084,58.572,5.82,0.0,12.037,0.233,0.767,0.776,0.258,303.924,307.925,0.004
Taiwan,2022,1247874383872.0,273.669,153.93,51.966,61.323,5.457,0.0,11.685,0.219,0.734,0.771,0.258,293.844,297.782,0.004
Tajikistan,2000,10735321088.0,2.234,0.044,0.729,1.436,0.024,0.0,0.355,0.208,0.009,0.548,0.152,3.572,7.074,0.0
Tajikistan,2001,11697951744.0,2.288,0.066,0.78,1.407,0.034,0.0,0.357,0.196,0.009,0.544,0.152,3.642,7.19,0.0
Tajikistan,2002,12792792064.0,1.877,0.081,0.769,0.978,0.049,0.0,0.287,0.147,0.007,0.549,0.156,3.252,7.074,0.0
Tajikistan,2003,14027449344.0,2.071,0.106,0.832,1.052,0.081,0.0,0.311,0.148,0.007,0.559,0.151,3.471,7.694,0.0
Tajikistan,2004,15391086592.0,2.56,0.161,1.077,1.227,0.095,0.0,0.377,0.166,0.009,0.578,0.156,4.015,8.446,0.0
Tajikistan,2005,16469328896.0,2.439,0.169,0.917,1.229,0.124,0.0,0.352,0.148,0.008,0.6,0.155,3.907,9.01,0.0
Tajikistan,2006,17531183104.0,2.655,0.176,1.11,1.231,0.138,0.0,0.376,0.151,0.009,0.618,0.169,4.15,9.12,0.0
Tajikistan,2007,18731098112.0,3.227,0.315,1.521,1.238,0.153,0.0,0.449,0.172,0.01,0.635,0.169,4.799,9.967,0.0
Tajikistan,2008,20202934272.0,2.896,0.341,1.473,0.989,0.093,0.0,0.395,0.143,0.009,0.696,0.187,4.505,10.615,0.0
Tajikistan,2009,20969201664.0,2.444,0.308,1.598,0.443,0.095,0.0,0.326,0.117,0.008,0.719,0.195,4.074,10.118,0.0
Tajikistan,2010,22275913728.0,2.536,0.338,1.688,0.367,0.144,0.0,0.331,0.114,0.008,0.717,0.193,4.199,10.534,0.0
Tajikistan,2011,23719352320.0,2.341,0.37,1.455,0.37,0.146,0.0,0.299,0.099,0.007,0.725,0.191,4.059,10.222,0.0
Tajikistan,2012,25498306560.0,2.933,0.703,1.837,0.271,0.123,0.0,0.366,0.115,0.008,0.755,0.2,4.82,12.392,0.0
Tajikistan,2013,27385180160.0,2.907,0.875,1.837,0.007,0.188,0.0,0.354,0.106,0.008,0.765,0.205,4.884,13.213,0.0
Tajikistan,2014,29219995648.0,4.6,1.479,2.552,0.007,0.562,0.0,0.546,0.157,0.013,0.781,0.207,6.817,15.431,0.0
Tajikistan,2015,30973186048.0,5.302,1.759,2.843,0.007,0.693,0.0,0.613,0.171,0.015,0.798,0.211,7.649,16.846,0.0
Tajikistan,2016,33110335488.0,5.693,2.241,2.779,0.007,0.665,0.0,0.642,0.172,0.016,0.805,0.206,8.133,17.574,0.0
Tajikistan,2017,35461181440.0,6.858,2.961,2.371,0.004,1.523,0.0,0.755,0.193,0.019,0.815,0.205,9.494,18.197,0.0
Tajikistan,2018,38156222464.0,8.06,3.142,2.93,0.11,1.879,0.0,0.866,0.211,0.022,0.808,0.202,10.803,19.025,0.0
Tajikistan,2019,40979787776.0,8.692,3.424,2.936,0.279,2.053,0.0,0.912,0.212,0.023,0.807,0.239,11.542,20.03,0.0
Tajikistan,2020,42778796032.0,9.404,3.526,3.361,0.444,2.074,0.0,0.965,0.22,0.027,0.805,0.24,12.353,20.705,0.0
Tajikistan,2021,46800011264.0,9.228,3.668,3.14,0.465,1.955,0.0,0.926,0.197,0.025,0.782,0.24,12.267,20.783,0.0
Tajikistan,2022,50544009216.0,8.966,3.346,3.224,0.44,1.955,0.0,0.881,0.177,0.024,0.783,0.244,12.124,20.827,0.0
Tanzania,2000,39001698304.0,2.572,0.209,2.026,0.0,0.337,0.0,0.075,0.066,0.01,1.02,0.425,16.239,128.583,0.002
Tanzania,2001,42445344768.0,3.041,0.205,2.473,0.0,0.362,0.0,0.086,0.072,0.012,1.014,0.415,16.881,130.241,0.002
Tanzania,2002,46583074816.0,3.486,0.209,2.865,0.0,0.412,0.0,0.096,0.075,0.013,1.068,0.447,17.744,146.219,0.002
Tanzania,2003,50824601600.0,3.687,0.147,3.067,0.0,0.474,0.0,0.099,0.073,0.013,1.12,0.49,18.735,166.774,0.003
Tanzania,2004,55891197952.0,4.221,0.172,3.294,0.245,0.51,0.0,0.111,0.076,0.015,1.079,0.459,19.461,180.599,0.003
Tanzania,2005,61018755072.0,5.356,0.081,4.056,0.678,0.541,0.0,0.137,0.088,0.018,1.104,0.476,21.52,193.26,0.003
Tanzania,2006,65508012032.0,5.876,0.048,4.346,0.945,0.538,0.0,0.146,0.09,0.019,1.048,0.42,22.267,218.594,0.003
Tanzania,2007,72909537280.0,5.706,0.073,3.984,1.018,0.631,0.0,0.138,0.078,0.018,1.053,0.443,22.605,217.69,0.003
Tanzania,2008,78993514496.0,5.989,0.278,3.984,1.051,0.675,0.0,0.141,0.076,0.019,1.073,0.434,23.354,206.102,0.003
Tanzania,2009,85446164480.0,5.807,0.216,3.602,1.242,0.747,0.0,0.133,0.068,0.018,1.063,0.438,23.896,213.239,0.003
Tanzania,2010,93371211776.0,7.194,0.264,4.567,1.472,0.892,0.0,0.161,0.077,0.022,1.091,0.44,25.872,240.016,0.003
Tanzania,2011,103624507392.0,8.503,0.524,5.431,1.626,0.921,0.0,0.185,0.082,0.025,1.105,0.434,27.648,225.561,0.003
Tanzania,2012,108951846912.0,10.401,0.304,7.25,1.858,0.987,0.002,0.22,0.095,0.03,1.092,0.448,30.02,220.604,0.003
Tanzania,2013,116340973568.0,11.273,0.19,8.296,1.868,0.913,0.006,0.231,0.097,0.032,1.108,0.449,31.464,224.06,0.003
Tanzania,2014,124173041664.0,11.086,0.755,7.443,1.798,1.088,0.002,0.22,0.089,0.031,1.1,0.436,31.585,227.901,0.003
Tanzania,2015,131823353856.0,12.911,1.041,8.68,1.975,1.215,0.0,0.248,0.098,0.036,1.111,0.439,34.214,223.841,0.003
Tanzania,2016,140875644928.0,13.647,1.015,8.491,2.564,1.577,0.0,0.254,0.097,0.039,1.078,0.427,35.421,221.197,0.003
Tanzania,2017,150417145856.0,13.682,1.363,7.979,2.712,1.627,0.0,0.246,0.091,0.038,1.049,0.402,35.979,215.153,0.003
Tanzania,2018,160884703232.0,14.41,1.333,8.187,3.143,1.747,0.0,0.251,0.09,0.039,1.031,0.394,37.063,208.626,0.003
Tanzania,2019,172128927744.0,16.377,1.572,8.891,3.39,2.524,0.0,0.277,0.095,0.044,1.043,0.397,40.315,206.691,0.004
Tanzania,2020,180418658304.0,16.25,1.531,9.169,3.033,2.517,0.0,0.267,0.09,0.046,1.03,0.4,40.628,208.315,0.004
Tanzania,2021,189343956992.0,18.267,2.074,10.226,3.448,2.519,0.0,0.291,0.096,0.049,1.014,0.388,43.263,208.329,0.004
Tanzania,2022,198220414976.0,17.736,2.276,9.254,3.687,2.519,0.0,0.274,0.089,0.048,0.992,0.383,43.112,206.951,0.004
Thailand,2000,579217719296.0,167.352,33.1,79.347,39.32,15.299,0.287,2.656,0.289,0.656,1.492,0.269,212.045,328.485,0.007
Thailand,2001,596447985664.0,172.267,36.81,75.165,42.534,17.47,0.288,2.706,0.289,0.67,1.503,0.273,217.7,336.483,0.007
Thailand,2002,630177398784.0,184.665,39.244,78.938,46.469,19.739,0.276,2.873,0.293,0.703,1.484,0.283,231.576,349.93,0.007
Thailand,2003,672602587136.0,191.088,39.903,83.86,49.47,17.49,0.364,2.946,0.284,0.691,1.54,0.306,240.163,364.47,0.007
Thailand,2004,712165883904.0,207.331,44.763,91.753,52.102,18.26,0.453,3.168,0.291,0.724,1.562,0.306,259.478,383.577,0.007
Thailand,2005,739238412288.0,214.325,48.333,90.839,54.462,20.236,0.456,3.246,0.29,0.724,1.593,0.294,267.822,394.71,0.007
Thailand,2006,773067112448.0,215.825,51.313,87.308,55.579,21.226,0.398,3.242,0.279,0.705,1.601,0.295,270.572,399.545,0.007
Thailand,2007,811667423232.0,224.083,57.803,84.633,59.253,22.01,0.384,3.339,0.276,0.711,1.669,0.35,283.434,433.215,0.007
Thailand,2008,822020800512.0,224.249,62.251,78.484,63.7,19.441,0.373,3.316,0.273,0.699,1.689,0.336,285.404,430.309,0.008
Thailand,2009,812859719680.0,228.836,62.403,79.822,67.513,18.68,0.418,3.359,0.282,0.725,1.713,0.359,290.546,439.17,0.008
Thailand,2010,870109282304.0,241.019,64.008,80.785,77.345,18.486,0.395,3.514,0.277,0.723,1.802,0.373,306.813,468.357,0.008
Thailand,2011,873642786816.0,244.878,65.35,84.609,76.017,18.206,0.697,3.549,0.28,0.71,1.758,0.37,309.556,462.434,0.008
Thailand,2012,936920875008.0,262.348,68.155,90.833,83.615,18.746,0.999,3.778,0.28,0.75,1.785,0.378,330.759,470.506,0.008
Thailand,2013,962095808512.0,263.754,67.149,91.381,85.504,18.914,0.806,3.776,0.274,0.747,1.771,0.375,334.148,468.18,0.008
Thailand,2014,971562811392.0,272.488,73.794,91.137,87.093,19.722,0.742,3.881,0.28,0.769,1.689,0.364,343.337,474.804,0.008
Thailand,2015,1002011623424.0,277.099,72.142,95.218,88.912,20.024,0.803,3.928,0.277,0.783,1.603,0.332,346.723,459.068,0.009
Thailand,2016,1036430737408.0,284.045,73.6,98.924,87.759,23.053,0.709,4.009,0.274,0.802,1.614,0.351,350.173,461.967,0.009
Thailand,2017,1079732797440.0,283.348,73.824,101.146,85.289,22.388,0.7,3.982,0.262,0.787,1.584,0.366,347.745,454.475,0.009
Thailand,2018,1125329928192.0,288.305,78.564,102.33,84.332,22.466,0.613,4.039,0.256,0.785,1.53,0.341,349.874,449.533,0.009
Thailand,2019,1149130637312.0,281.877,70.06,103.652,85.27,22.304,0.591,3.941,0.245,0.76,1.485,0.33,344.52,435.538,0.009
Thailand,2020,1078332620800.0,271.923,74.799,96.312,78.28,21.926,0.606,3.796,0.252,0.774,1.478,0.341,331.446,425.391,0.009
Thailand,2021,1095187103744.0,267.142,76.648,90.92,77.923,21.151,0.5,3.724,0.244,0.722,1.53,0.337,326.903,421.067,0.009
Thailand,2022,1124143726592.0,272.573,69.809,105.828,75.532,20.995,0.409,3.8,0.242,0.731,1.512,0.339,330.449,426.32,0.01
Tunisia,2000,71818854400.0,19.552,0.278,10.561,5.334,2.955,0.423,2.002,0.272,0.077,0.973,0.285,27.339,31.359,0.0
Tunisia,2001,75444592640.0,20.43,0.256,10.849,5.914,2.994,0.417,2.07,0.271,0.079,0.981,0.279,28.391,32.71,0.0
Tunisia,2002,76877529088.0,20.68,0.216,10.981,5.914,3.157,0.412,2.074,0.269,0.079,0.972,0.261,28.575,33.318,0.0
Tunisia,2003,81240064000.0,21.142,0.062,11.265,6.245,3.171,0.399,2.099,0.26,0.076,0.956,0.27,29.087,33.612,0.0
Tunisia,2010,112484990976.0,28.138,0.055,11.498,11.637,4.291,0.657,2.614,0.25,0.084,1.065,0.281,37.95,46.243,0.0
Tunisia,2011,110760050688.0,26.436,0.044,10.772,11.267,3.414,0.94,2.428,0.239,0.077,1.015,0.281,35.844,42.261,0.0
Tunisia,2012,115430793216.0,28.459,0.0,10.825,12.159,4.253,1.222,2.585,0.247,0.081,0.997,0.283,37.896,44.372,0.001
Turkey,2000,785054957568.0,229.937,98.619,82.614,30.118,15.184,0.168,3.514,0.293,0.901,0.928,0.454,280.983,317.786,0.003
Turkey,2001,732284583936.0,213.581,84.601,78.145,32.578,15.087,0.155,3.224,0.292,0.831,0.928,0.408,265.537,304.604,0.003
Turkey,2002,796073328640.0,221.226,87.32,80.255,34.766,15.513,0.148,3.299,0.278,0.842,0.835,0.412,268.86,296.86,0.003
Turkey,2003,848549707776.0,236.766,92.078,81.859,43.193,16.022,0.145,3.49,0.279,0.856,0.837,0.416,285.938,334.44,0.004
Turkey,2004,931152789504.0,244.769,93.453,85.843,44.368,17.207,0.14,3.568,0.263,0.855,0.775,0.417,291.074,328.69,0.004
Turkey,2005,1017383813120.0,264.871,102.178,84.446,54.859,19.117,0.142,3.82,0.26,0.894,0.794,0.403,311.697,338.216,0.004
Turkey,2006,1096826028032.0,282.368,111.676,83.084,62.166,20.841,0.135,4.031,0.257,0.922,0.868,0.42,335.492,352.301,0.004
Turkey,2007,1158406995968.0,313.693,126.159,87.866,72.005,22.78,0.133,4.434,0.271,0.995,0.912,0.407,370.283,383.897,0.004
Turkey,2008,1179868332032.0,310.622,122.958,86.88,71.548,24.85,0.135,4.341,0.263,0.968,0.9,0.388,367.449,378.406,0.004
Turkey,2009,1122756722688.0,316.412,130.449,83.74,71.36,27.04,0.138,4.366,0.282,1.003,0.936,0.412,376.974,395.25,0.004
Turkey,2010,1240496865280.0,316.193,129.772,80.523,71.655,29.977,0.156,4.311,0.255,0.948,0.999,0.398,382.765,390.87,0.004
Turkey,2011,1364782743552.0,342.057,135.425,84.197,86.048,31.454,0.151,4.609,0.251,0.991,1.022,0.394,410.442,427.091,0.005
Turkey,2012,1430131965952.0,356.107,141.827,89.728,87.094,31.372,0.144,4.736,0.249,1.017,1.083,0.575,440.542,459.346,0.005
Turkey,2013,1551491661824.0,347.332,125.598,94.357,86.692,33.913,0.146,4.546,0.224,0.984,1.116,0.594,433.749,462.882,0.005
Turkey,2014,1628131950592.0,364.028,130.464,98.998,93.537,34.498,0.145,4.665,0.224,1.027,1.146,0.587,454.343,483.129,0.005
Turkey,2015,1727192891392.0,384.93,139.39,108.643,96.438,34.441,0.155,4.811,0.223,1.087,1.146,0.577,477.097,510.196,0.005
Turkey,2016,1784590368768.0,405.95,152.272,117.847,91.852,37.528,0.158,4.972,0.227,1.146,1.158,0.594,501.355,537.192,0.005
Turkey,2017,1918472159232.0,430.901,158.615,120.765,104.89,39.469,0.157,5.186,0.225,1.197,1.182,0.581,530.118,567.014,0.006
Turkey,2018,1975637639168.0,422.059,163.563,116.358,95.751,39.413,0.174,5.0,0.214,1.149,1.25,0.578,525.142,551.631,0.006
Turkey,2019,1991116587008.0,402.692,165.994,114.354,83.614,32.349,0.183,4.718,0.202,1.085,1.264,0.59,507.288,543.94,0.006
Turkey,2020,2029749403648.0,412.927,159.296,114.069,92.29,40.813,0.195,4.796,0.203,1.176,1.294,0.662,523.945,566.476,0.006
Turkey,2021,2260196130816.0,452.703,166.226,119.998,115.652,44.227,0.21,5.222,0.2,1.224,1.335,0.68,571.012,614.056,0.006
Turkey,2022,2385996414976.0,437.305,168.425,125.125,98.903,38.253,0.21,5.023,0.183,1.173,1.383,0.684,557.744,606.481,0.006
Turkmenistan,2000,18299209728.0,39.361,0.0,12.337,24.948,0.181,1.895,8.589,2.151,0.154,6.597,0.591,66.214,82.046,0.001
Turkmenistan,2001,22282743808.0,34.034,0.0,11.611,20.372,0.181,1.871,7.279,1.527,0.132,6.584,0.596,61.134,75.327,0.001
Turkmenistan,2002,26092439552.0,30.131,0.0,13.124,14.52,0.18,2.306,6.317,1.155,0.115,7.109,0.684,59.915,74.051,0.001
Turkmenistan,2003,30907678720.0,40.568,0.0,14.836,22.552,0.179,3.001,8.341,1.313,0.147,8.063,0.764,75.031,89.492,0.001
Turkmenistan,2004,35857575936.0,49.355,0.0,15.345,30.884,0.218,2.909,9.954,1.376,0.172,8.149,0.793,84.696,99.309,0.001
Turkmenistan,2005,41000509440.0,47.929,0.0,15.359,29.821,0.256,2.492,9.487,1.169,0.162,8.035,0.853,83.253,97.959,0.001
Turkmenistan,2006,46020001792.0,49.5,0.0,14.997,31.518,0.359,2.626,9.617,1.076,0.162,8.049,1.035,85.882,101.123,0.001
Turkmenistan,2007,51693703168.0,49.183,0.0,15.679,30.718,0.362,2.424,9.379,0.951,0.156,8.08,0.949,86.701,100.604,0.001
Turkmenistan,2008,60001292288.0,59.438,0.0,16.202,40.073,0.392,2.772,11.12,0.991,0.185,8.417,0.966,98.896,113.421,0.001
Turkmenistan,2009,64409214976.0,52.462,0.0,15.253,34.497,0.42,2.293,9.623,0.815,0.166,5.752,0.924,78.611,91.87,0.001
Turkmenistan,2010,71115153408.0,59.184,0.0,16.986,39.685,0.439,2.074,10.636,0.832,0.177,5.988,0.937,87.308,100.644,0.001
Turkmenistan,2011,82520293376.0,65.155,0.0,17.752,43.327,0.738,3.339,11.464,0.79,0.189,7.323,0.897,101.684,114.452,0.001
Turkmenistan,2012,87581261824.0,66.939,0.0,18.576,42.865,0.894,4.603,11.524,0.764,0.191,7.596,0.899,105.402,118.735,0.001
Turkmenistan,2013,87286120448.0,64.34,0.0,19.093,40.0,1.013,4.233,10.833,0.737,0.182,8.139,0.992,106.933,120.935,0.001
Turkmenistan,2014,90639646720.0,62.799,0.0,19.98,37.97,1.107,3.743,10.337,0.693,0.177,8.11,0.992,106.255,120.233,0.001
Turkmenistan,2015,93346144256.0,64.323,0.0,20.112,39.487,1.259,3.465,10.348,0.689,0.182,8.193,1.049,109.427,123.861,0.001
Turkmenistan,2016,92434153472.0,63.49,0.0,20.332,38.523,1.336,3.3,9.983,0.687,0.179,7.66,0.965,106.339,120.363,0.001
Turkmenistan,2017,96785031168.0,63.44,0.0,20.412,38.523,1.374,3.131,9.749,0.655,0.176,7.338,0.912,105.918,119.054,0.001
Turkmenistan,2018,97638670336.0,62.756,0.0,20.401,38.523,1.03,2.801,9.429,0.643,0.171,7.331,0.915,106.162,119.572,0.001
Turkmenistan,2019,94329708544.0,63.178,0.0,19.462,40.272,0.916,2.527,9.285,0.67,0.17,7.285,0.935,107.261,120.951,0.001
Turkmenistan,2020,91559231488.0,64.26,0.0,18.548,41.853,0.725,3.135,9.246,0.702,0.183,6.941,0.914,106.808,120.571,0.002
Turkmenistan,2021,95789277184.0,63.435,0.0,18.584,41.85,0.801,2.199,8.944,0.662,0.171,7.161,0.893,108.491,122.305,0.002
Turkmenistan,2022,97502945280.0,64.154,0.0,18.605,42.736,0.801,2.011,8.873,0.658,0.172,6.978,0.87,108.866,122.627,0.002
Ukraine,2000,253196025856.0,285.674,122.878,31.612,124.325,2.261,2.147,5.765,1.128,1.12,1.469,0.434,337.238,382.2,0.015
Ukraine,2001,281110347776.0,303.891,131.831,33.996,130.433,2.475,2.191,6.188,1.081,1.182,1.466,0.443,357.468,396.467,0.015
Ukraine,2002,301087064064.0,295.901,136.228,35.368,116.284,2.817,2.178,6.079,0.983,1.126,1.514,0.473,351.915,390.197,0.015
Ukraine,2003,335257370624.0,307.245,132.444,37.249,128.304,3.612,2.379,6.359,0.916,1.11,1.541,0.459,364.589,402.674,0.016
Ukraine,2004,381078077440.0,310.626,135.323,36.469,128.409,4.264,2.573,6.474,0.815,1.085,1.505,0.445,368.271,400.903,0.016
Ukraine,2005,399366225920.0,313.531,135.906,36.259,130.363,4.785,2.472,6.589,0.785,1.059,1.527,0.454,374.197,405.808,0.016
Ukraine,2006,436786757632.0,333.062,154.04,40.508,126.738,5.484,2.49,7.045,0.763,1.087,1.494,0.465,392.901,422.172,0.016
Ukraine,2007,480580665344.0,336.82,161.469,43.12,119.444,6.164,2.618,7.157,0.701,1.068,1.538,0.506,400.761,431.724,0.016
Ukraine,2008,499592167424.0,325.983,154.64,43.891,114.802,6.294,2.696,6.963,0.652,1.016,1.532,0.535,390.203,420.802,0.016
Ukraine,2009,431074410496.0,277.593,136.611,42.693,89.978,2.59,2.647,5.954,0.644,0.88,1.463,0.463,337.421,370.523,0.016
Ukraine,2010,439429791744.0,294.366,145.421,39.84,100.442,2.882,2.618,6.336,0.67,0.882,1.422,0.501,353.626,383.074,0.017
Ukraine,2011,471221174272.0,308.376,153.853,39.774,104.231,3.901,2.679,6.659,0.654,0.894,1.531,0.567,374.429,405.589,0.017
Ukraine,2012,472276729856.0,304.424,158.981,38.465,97.27,3.281,2.549,6.588,0.645,0.87,1.534,0.554,370.443,409.418,0.017
Ukraine,2013,472286167040.0,297.479,160.185,37.34,90.477,3.397,2.529,6.449,0.63,0.843,1.574,0.56,363.496,400.642,0.017
Ukraine,2014,441233309696.0,257.639,138.373,35.341,75.185,3.299,2.494,5.604,0.584,0.727,1.465,0.543,318.247,354.97,0.017
Ukraine,2015,398045413376.0,223.788,119.393,30.489,65.487,3.278,2.382,4.888,0.562,0.632,1.251,0.503,274.319,312.215,0.017
Ukraine,2016,407666196480.0,233.961,126.828,34.124,64.067,3.627,2.373,5.129,0.574,0.661,1.324,0.553,289.08,324.641,0.017
Ukraine,2017,417287110656.0,223.081,112.586,35.342,66.621,3.557,2.304,4.91,0.535,0.62,1.214,0.56,272.674,307.026,0.017
Ukraine,2018,431842099200.0,231.664,120.544,35.214,66.949,3.716,2.399,5.124,0.536,0.631,1.238,0.571,282.488,316.052,0.017
Ukraine,2019,445656694784.0,221.943,114.046,38.481,60.388,3.961,2.355,4.937,0.498,0.598,1.259,0.589,273.969,307.077,0.018
Ukraine,2020,428931219456.0,206.824,102.155,34.915,60.606,4.065,2.304,4.629,0.482,0.589,1.298,0.587,259.801,292.397,0.018
Ukraine,2021,443313258496.0,210.153,103.8,37.046,59.839,4.339,2.253,4.744,0.474,0.568,1.22,0.612,259.523,292.236,0.018
Ukraine,2022,309166669824.0,141.126,59.279,32.279,40.1,4.339,2.253,3.438,0.456,0.378,1.259,0.627,188.23,219.192,0.018
United Arab Emirates,2001,177271832576.0,101.418,0.07,34.955,61.929,2.311,2.153,27.237,0.572,0.395,9.618,0.358,137.425,139.512,0.001
United Arab Emirates,2002,195394879488.0,84.649,0.359,10.31,69.525,2.599,1.856,21.393,0.433,0.322,8.682,0.37,119.221,120.66,0.001
United Arab Emirates,2003,224547225600.0,106.443,0.421,28.904,72.211,2.909,1.997,25.389,0.474,0.385,8.679,0.366,143.055,144.306,0.001
United Arab Emirates,2004,252047949824.0,111.703,0.476,29.278,77.073,3.204,1.67,25.221,0.443,0.39,8.2,0.354,148.278,149.393,0.001
United Arab Emirates,2005,262413271040.0,114.399,0.55,30.43,78.226,3.484,1.71,24.524,0.436,0.386,8.183,0.356,152.783,153.932,0.001
United Arab Emirates,2006,307378585600.0,121.705,1.066,31.694,82.561,4.588,1.796,24.297,0.396,0.397,7.987,0.344,161.935,163.065,0.001
United Arab Emirates,2007,367816179712.0,133.125,0.513,33.797,91.296,5.793,1.725,23.668,0.362,0.422,7.143,0.327,173.573,174.785,0.001
United Arab Emirates,2008,464692477952.0,153.684,1.378,35.069,107.805,7.835,1.597,24.384,0.331,0.479,6.414,0.321,194.478,195.625,0.001
United Arab Emirates,2009,480551534592.0,168.013,1.041,45.082,113.47,6.83,1.59,25.05,0.35,0.533,5.95,0.315,208.19,209.561,0.001
United Arab Emirates,2010,490048913408.0,184.842,2.477,57.387,116.869,6.453,1.656,26.641,0.377,0.554,6.06,0.322,227.448,228.651,0.001
United Arab Emirates,2011,551070269440.0,197.573,1.674,58.346,130.171,5.662,1.72,27.443,0.359,0.573,6.173,0.31,242.57,243.8,0.001
United Arab Emirates,2012,577394900992.0,207.392,5.247,62.535,132.61,5.216,1.785,27.663,0.359,0.593,6.191,0.303,254.414,255.651,0.001
